seccion,distrito17,seccion,distrito06
3009,3,3009,1
3010,3,3010,1
3011,3,3011,1
3012,3,3012,1
3013,3,3013,1
3014,3,3014,1
3015,3,3015,1
3016,3,3016,1
3017,3,3017,1
3018,3,3018,1
3019,3,3019,1
3020,3,3020,1
3021,3,3021,1
3022,3,3022,1
3023,3,3023,1
3024,3,3024,1
3025,3,3025,1
3026,3,3026,1
3027,3,3027,1
3028,3,3028,1
3029,3,3029,1
3030,3,3030,1
3031,3,3031,1
3032,3,3032,1
3034,3,3034,1
3035,3,3035,1
3036,3,3036,1
3037,3,3037,1
3038,3,3038,1
3039,3,3039,1
3040,3,3040,1
3041,3,3041,1
3042,3,3042,1
3043,3,3043,1
3045,3,3045,1
3046,3,3046,1
3047,3,3047,1
3048,3,3048,1
3049,3,3049,1
3050,3,3050,1
3051,3,3051,1
3052,3,3052,1
3053,3,3053,1
3054,3,3054,1
3055,3,3055,1
3056,3,3056,1
3057,3,3057,1
3058,3,3058,1
3059,3,3059,1
3060,3,3060,1
3061,3,3061,1
3063,3,3063,1
3064,3,3064,1
3065,3,3065,1
3066,3,3066,1
3067,3,3067,1
3068,3,3068,1
3069,3,3069,1
3070,3,3070,1
3071,3,3071,1
3072,3,3072,1
3073,3,3073,1
3074,3,3074,1
3075,3,3075,1
3076,3,3076,1
3077,3,3077,1
3078,3,3078,1
3079,3,3079,1
3080,3,3080,1
3081,3,3081,1
3082,3,3082,1
3083,3,3083,1
3084,3,3084,1
3085,3,3085,1
3086,3,3086,1
3087,3,3087,1
3088,3,3088,1
3089,3,3089,1
3090,3,3090,1
3091,3,3091,1
3092,3,3092,1
3093,3,3093,1
3094,3,3094,1
3095,3,3095,1
3096,3,3096,1
3097,3,3097,1
3098,3,3098,1
3099,3,3099,1
3100,3,3100,1
3101,3,3101,1
3102,3,3102,1
3103,3,3103,1
3104,3,3104,1
3105,3,3105,1
3106,3,3106,1
3107,3,3107,1
3108,3,3108,1
3109,3,3109,1
3110,3,3110,1
3111,3,3111,1
3112,3,3112,1
3113,3,3113,1
3114,3,3114,1
3115,3,3115,1
3116,3,3116,1
3117,3,3117,1
3118,3,3118,1
3119,3,3119,1
3120,3,3120,1
3121,3,3121,1
3122,3,3122,1
3123,3,3123,1
3124,3,3124,1
3125,3,3125,1
3126,3,3126,1
3127,3,3127,1
3128,3,3128,1
3129,3,3129,1
3130,3,3130,1
3131,1,3131,6
3132,1,3132,6
3133,1,3133,6
3134,1,3134,6
3135,1,3135,6
3136,1,3136,6
3137,1,3137,6
3138,1,3138,6
3139,1,3139,6
3140,1,3140,6
3141,1,3141,6
3142,1,3142,6
3143,1,3143,6
3144,1,3144,6
3145,1,3145,6
3146,1,3146,6
3147,1,3147,6
3148,1,3148,6
3149,1,3149,6
3150,1,3150,6
3151,1,3151,6
3152,1,3152,6
3153,1,3153,6
3154,1,3154,6
3155,1,3155,6
3156,1,3156,6
3157,1,3157,6
3158,1,3158,6
3159,1,3159,6
3161,1,3161,6
3162,1,3162,6
3163,1,3163,6
3164,1,3164,6
3165,1,3165,6
3166,1,3166,6
3167,1,3167,6
3168,1,3168,6
3169,1,3169,6
3170,1,3170,6
3171,1,3171,6
3172,1,3172,6
3173,1,3173,6
3174,1,3174,6
3175,1,3175,6
3176,1,3176,6
3177,1,3177,6
3178,1,3178,6
3179,1,3179,6
3180,1,3180,6
3181,1,3181,6
3182,1,3182,6
3183,1,3183,6
3184,1,3184,6
3185,1,3185,6
3186,1,3186,6
3187,1,3187,6
3188,1,3188,6
3189,1,3189,6
3190,1,3190,6
3191,1,3191,6
3192,1,3192,6
3193,1,3193,6
3194,1,3194,6
3195,1,3195,6
3196,1,3196,6
3197,1,3197,6
3198,1,3198,6
3199,1,3199,6
3200,1,3200,6
3201,1,3201,6
3202,1,3202,6
3203,1,3203,6
3204,1,3204,6
3205,1,3205,6
3206,1,3206,6
3207,1,3207,6
3208,1,3208,6
3209,1,3209,6
3210,1,3210,6
3211,1,3211,6
3212,1,3212,6
3213,1,3213,6
3214,1,3214,6
3215,1,3215,6
3216,1,3216,6
3217,1,3217,6
3218,1,3218,6
3219,1,3219,6
3220,3,3220,3
3221,3,3221,3
3222,3,3222,3
3223,3,3223,3
3224,3,3224,3
3225,3,3225,3
3226,3,3226,3
3227,3,3227,3
3228,3,3228,3
3229,3,3229,3
3230,3,3230,3
3231,3,3231,3
3232,3,3232,3
3233,3,3233,3
3234,3,3234,3
3235,3,3235,3
3236,3,3236,3
3237,3,3237,3
3238,3,3238,3
3239,3,3239,3
3241,3,3241,3
3242,3,3242,3
3243,3,3243,3
3244,3,3244,3
3245,3,3245,3
3246,3,3246,3
3247,3,3247,3
3248,3,3248,3
3249,3,3249,3
3250,3,3250,3
3251,3,3251,3
3252,3,3252,3
3253,3,3253,3
3254,3,3254,3
3255,3,3255,3
3256,3,3256,3
3257,3,3257,3
3258,3,3258,3
3259,3,3259,3
3260,3,3260,3
3261,3,3261,3
3262,3,3262,3
3263,3,3263,3
3264,3,3264,3
3265,3,3265,3
3266,3,3266,3
3267,3,3267,3
3268,3,3268,3
3269,3,3269,3
3270,3,3270,3
3271,3,3271,3
3272,3,3272,3
3273,3,3273,3
3274,3,3274,3
3275,3,3275,3
3276,3,3276,3
3277,3,3277,3
3278,3,3278,3
3279,3,3279,3
3280,3,3280,3
3281,3,3281,3
3282,3,3282,3
3283,3,3283,3
3284,3,3284,3
3285,3,3285,3
3286,3,3286,3
3287,3,3287,3
3288,3,3288,3
3289,3,3289,3
3290,3,3290,3
3291,3,3291,3
3292,3,3292,3
3293,3,3293,3
3294,3,3294,3
3295,3,3295,3
3296,3,3296,3
3297,3,3297,3
3298,3,3298,3
3299,3,3299,3
3300,3,3300,3
3301,3,3301,3
3302,3,3302,3
3303,3,3303,3
3304,3,3304,3
3305,3,3305,3
3306,3,3306,3
3307,3,3307,3
3308,3,3308,3
3309,3,3309,3
3310,3,3310,3
3311,3,3311,3
3312,3,3312,3
3313,3,3313,3
3314,3,3314,3
3315,3,3315,3
3316,3,3316,3
3317,3,3317,3
3318,3,3318,3
3319,3,3319,3
3320,3,3320,3
3321,3,3321,3
3322,3,3322,3
3323,3,3323,3
3324,3,3324,3
3325,3,3325,3
3326,3,3326,3
3327,3,3327,3
3328,3,3328,3
3329,3,3329,3
3330,3,3330,3
3331,3,3331,3
3332,3,3332,3
3333,3,3333,3
3334,3,3334,3
3335,3,3335,3
3336,3,3336,3
3337,3,3337,3
3338,3,3338,3
3339,3,3339,3
3340,3,3340,3
3341,3,3341,3
3342,3,3342,3
3343,3,3343,3
3344,3,3344,3
3345,3,3345,3
3346,3,3346,3
3347,3,3347,3
3348,3,3348,3
3349,3,3349,3
3350,3,3350,3
3351,3,3351,3
3352,3,3352,3
3353,3,3353,3
3354,3,3354,3
3355,3,3355,3
3356,3,3356,3
3357,3,3357,3
3358,3,3358,3
3359,3,3359,3
3360,3,3360,3
3361,3,3361,3
3362,3,3362,3
3363,3,3363,3
3364,3,3364,3
3365,3,3365,3
3366,3,3366,3
3367,3,3367,3
3368,3,3368,3
3369,3,3369,3
3370,6,3370,6
3371,6,3371,6
3372,6,3372,6
3373,6,3373,6
3374,6,3374,6
3379,6,3379,6
3380,6,3380,6
3381,6,3381,6
3382,6,3382,6
3383,6,3383,6
3384,6,3384,6
3385,6,3385,6
3386,6,3386,6
3387,6,3387,6
3389,6,3389,6
3390,6,3390,6
3392,6,3392,6
3393,6,3393,6
3394,6,3394,6
3395,6,3395,6
3396,6,3396,6
3397,6,3397,6
3398,6,3398,6
3399,6,3399,6
3400,6,3400,6
3401,6,3401,6
3402,6,3402,6
3403,6,3403,6
3404,6,3404,6
3405,6,3405,6
3406,6,3406,6
3407,6,3407,6
3408,6,3408,6
3409,6,3409,6
3410,6,3410,6
3411,6,3411,6
3412,6,3412,6
3413,6,3413,6
3414,6,3414,6
3415,6,3415,6
3416,6,3416,6
3417,6,3417,6
3418,6,3418,6
3419,6,3419,6
3420,3,3420,1
3421,3,3421,1
3422,3,3422,1
3423,3,3423,1
3424,3,3424,1
3425,3,3425,1
3426,3,3426,1
3427,3,3427,1
3429,3,3429,1
3430,3,3430,1
3431,3,3431,1
3432,3,3432,1
3433,3,3433,1
3434,3,3434,1
3435,3,3435,1
3436,3,3436,1
3437,3,3437,1
3439,3,3439,1
3440,3,3440,1
3441,3,3441,1
3442,3,3442,1
3443,3,3443,1
3444,3,3444,1
3445,3,3445,1
3446,3,3446,1
3447,3,3447,1
3448,3,3448,1
3449,3,3449,1
3450,3,3450,1
3451,3,3451,1
3452,3,3452,1
3453,3,3453,1
3454,3,3454,1
3455,3,3455,1
3456,3,3456,1
3458,3,3458,1
3459,3,3459,1
3460,3,3460,1
3461,3,3461,1
3462,3,3462,1
3464,3,3464,1
3465,3,3465,1
3466,3,3466,1
3467,3,3467,1
3468,3,3468,1
3469,3,3469,1
3470,3,3470,1
3471,3,3471,1
3472,3,3472,1
3473,3,3473,1
3474,3,3474,1
3475,3,3475,1
3476,3,3476,1
3477,3,3477,1
3478,3,3478,1
3479,3,3479,1
3480,3,3480,1
3481,3,3481,1
3482,3,3482,1
3483,3,3483,1
3484,3,3484,1
3485,3,3485,1
3486,3,3486,1
3487,3,3487,1
3488,3,3488,1
3489,3,3489,1
3490,3,3490,1
3491,3,3491,1
3492,3,3492,1
3493,3,3493,1
3494,3,3494,1
3495,3,3495,1
3496,3,3496,1
3497,3,3497,1
3498,3,3498,1
3499,3,3499,1
3500,3,3500,1
3501,3,3501,1
3502,3,3502,1
3503,3,3503,1
3504,3,3504,1
3505,3,3505,1
3506,3,3506,1
3507,3,3507,1
3508,3,3508,1
3509,3,3509,1
3510,3,3510,1
3511,3,3511,1
3512,3,3512,1
3513,3,3513,1
3514,3,3514,1
3515,3,3515,1
3516,3,3516,1
3517,3,3517,1
3518,3,3518,1
3519,3,3519,1
3520,3,3520,1
3521,3,3521,1
3522,3,3522,1
3523,3,3523,1
3524,3,3524,1
3525,3,3525,1
3526,3,3526,1
3527,3,3527,1
3528,3,3528,1
3529,3,3529,1
3530,3,3530,1
3532,3,3532,1
3533,3,3533,1
3534,3,3534,1
3535,3,3535,1
3536,3,3536,1
3537,3,3537,1
3538,3,3538,1
3539,3,3539,1
3540,3,3540,1
3541,3,3541,1
3542,3,3542,1
3543,3,3543,1
3544,3,3544,1
3545,3,3545,1
3546,3,3546,1
3547,3,3547,1
3548,3,3548,1
3549,3,3549,1
3550,3,3550,1
3551,3,3551,1
3552,3,3552,1
3553,3,3553,1
3554,3,3554,1
3555,3,3555,1
3556,3,3556,1
3557,3,3557,1
3558,3,3558,1
3559,3,3559,1
3560,3,3560,1
3561,3,3561,1
3562,3,3562,1
3563,3,3563,1
3564,3,3564,1
3565,3,3565,1
3566,3,3566,1
3567,3,3567,1
3568,3,3568,1
3569,3,3569,1
3570,3,3570,1
3571,3,3571,1
3572,3,3572,1
3573,3,3573,1
3574,3,3574,1
3575,3,3575,1
3576,3,3576,1
3577,3,3577,1
3578,3,3578,1
3579,3,3579,1
3580,3,3580,1
3581,3,3581,1
3582,3,3582,1
3583,3,3583,1
3584,3,3584,1
3585,3,3585,1
3586,3,3586,1
3587,3,3587,1
3588,3,3588,1
3589,3,3589,1
3590,3,3590,1
3591,3,3591,1
3592,3,3592,1
3593,3,3593,1
3594,3,3594,1
3595,3,3595,1
3596,3,3596,1
3597,3,3597,1
3598,3,3598,1
3599,3,3599,1
3600,3,3600,1
3601,3,3601,1
3602,3,3602,1
3603,3,3603,1
3604,3,3604,1
3605,3,3605,1
3606,3,3606,1
3607,3,3607,1
3608,3,3608,1
3609,3,3609,1
3610,3,3610,1
3611,3,3611,1
3612,3,3612,1
3613,3,3613,1
3614,3,3614,3
3615,3,3615,3
3616,3,3616,3
3617,3,3617,3
3618,3,3618,3
3619,3,3619,3
3620,3,3620,3
3621,3,3621,3
3622,3,3622,3
3623,3,3623,3
3624,3,3624,3
3625,3,3625,3
3626,3,3626,3
3627,3,3627,3
3628,3,3628,3
3629,3,3629,3
3630,3,3630,3
3631,3,3631,3
3632,3,3632,3
3633,3,3633,3
3634,3,3634,3
3635,3,3635,3
3636,3,3636,3
3637,3,3637,3
3638,3,3638,3
3639,3,3639,3
3640,3,3640,3
3641,3,3641,3
3642,3,3642,3
3643,3,3643,3
3644,3,3644,3
3645,3,3645,3
3646,3,3646,3
3647,3,3647,3
3648,3,3648,3
3649,3,3649,3
3650,3,3650,3
3651,3,3651,3
3652,3,3652,3
3653,3,3653,3
3654,3,3654,3
3655,3,3655,3
3656,3,3656,3
3657,3,3657,3
3658,3,3658,3
3659,3,3659,3
3660,3,3660,3
3661,3,3661,3
3662,3,3662,3
3663,3,3663,3
3664,3,3664,3
3665,3,3665,3
3666,3,3666,3
3667,3,3667,3
3668,3,3668,3
3669,3,3669,3
3670,3,3670,3
3671,3,3671,3
3672,3,3672,3
3673,3,3673,3
3674,3,3674,3
3675,3,3675,3
3676,3,3676,3
3677,3,3677,3
3678,3,3678,3
3679,3,3679,3
3680,3,3680,3
3681,3,3681,3
3682,3,3682,3
3683,3,3683,3
3684,3,3684,3
3685,3,3685,3
3686,3,3686,3
3687,3,3687,3
3688,3,3688,3
3689,3,3689,3
3690,3,3690,3
3691,3,3691,3
3692,3,3692,3
3693,3,3693,3
3694,3,3694,3
3695,3,3695,3
3696,3,3696,3
3697,3,3697,3
3698,3,3698,3
3699,3,3699,3
3700,3,3700,3
3701,3,3701,3
3702,3,3702,3
3703,3,3703,3
3704,3,3704,3
3705,3,3705,3
3706,3,3706,3
3707,3,3707,3
3708,3,3708,3
3709,3,3709,3
3710,3,3710,3
3711,3,3711,3
3712,3,3712,3
3713,3,3713,3
3714,3,3714,3
3715,3,3715,3
3716,3,3716,3
3717,3,3717,3
3718,3,3718,3
3719,3,3719,3
3720,3,3720,3
3721,3,3721,3
3722,3,3722,3
3723,3,3723,3
3724,3,3724,3
3725,3,3725,3
3726,3,3726,3
3727,3,3727,3
3728,3,3728,3
3729,3,3729,3
3730,3,3730,3
3731,3,3731,3
3732,3,3732,3
3733,3,3733,3
3734,3,3734,3
3735,3,3735,3
3736,3,3736,3
3737,3,3737,3
3738,3,3738,3
3739,3,3739,3
3740,3,3740,3
3741,3,3741,3
3742,3,3742,3
3743,3,3743,3
3744,3,3744,3
3745,3,3745,3
3746,3,3746,3
3747,3,3747,3
3748,3,3748,3
3749,3,3749,3
3750,3,3750,3
3751,3,3751,3
3752,3,3752,3
3753,3,3753,3
3754,3,3754,3
3756,3,3756,3
3757,3,3757,3
3758,3,3758,3
3759,3,3759,3
3760,3,3760,3
3761,3,3761,3
3762,3,3762,3
3763,3,3763,3
3764,3,3764,3
3765,3,3765,3
3766,3,3766,3
3767,3,3767,3
3768,3,3768,3
3769,3,3769,3
3770,3,3770,3
3772,3,3772,3
3773,3,3773,3
3774,3,3774,3
3775,3,3775,3
3776,3,3776,3
3777,3,3777,3
3778,3,3778,3
3779,3,3779,3
3780,3,3780,3
3781,3,3781,3
3782,3,3782,3
3783,3,3783,3
3784,3,3784,3
3785,3,3785,3
3786,3,3786,3
3787,3,3787,3
3788,3,3788,3
3789,3,3789,3
3790,6,3790,6
3791,6,3791,6
3792,6,3792,6
3793,6,3793,6
3794,6,3794,6
3795,6,3795,6
3796,6,3796,6
3797,6,3797,6
3798,6,3798,6
3799,6,3799,6
3800,6,3800,6
3801,6,3801,6
3802,6,3802,6
3803,6,3803,6
3804,6,3804,6
3805,6,3805,6
3806,6,3806,6
3807,6,3807,6
3808,6,3808,6
3809,6,3809,6
3810,6,3810,6
3811,6,3811,6
3812,6,3812,6
3813,6,3813,6
3814,6,3814,6
3815,6,3815,6
3816,6,3816,6
3817,6,3817,6
3818,6,3818,6
3819,6,3819,8
3820,6,3820,6
3821,1,3821,8
3822,6,3822,6
3823,1,3823,8
3824,6,3824,8
3825,1,3825,8
3826,1,3826,8
3827,1,3827,8
3828,1,3828,8
3829,1,3829,8
3830,1,3830,8
3831,1,3831,8
3832,1,3832,8
3833,1,3833,8
3834,1,3834,8
3835,1,3835,8
3836,1,3836,8
3837,1,3837,8
